Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19990408.19.7,Summary,4/8/99,13:22:00,3,Iowa,-,-,1,0,0,70,5,Page,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,40.77,-95.37,40.82,-95.3,1,,256,Unmodified
19990408.19.8,Summary,4/8/99,13:36:00,3,Iowa,-,-,1,0,1,440,8,Page,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,40.62,-95.12,40.73,-95.03,1,,257,Unmodified
19990408.19.9,Summary,4/8/99,13:38:00,3,Iowa,-,-,1,0,0,60,8,Montgomery,-,-,-,-,-,-,-,-,-,-,-,$0.04 ,,40.98,-95.25,41.07,-95.17,1,,258,Unmodified
19990408.19.10,Summary,4/8/99,13:48:00,3,Iowa,-,-,1,0,0,100,9,Page,-,-,-,-,-,-,-,-,-,-,-,$0.02 ,,40.75,-95,40.88,-94.95,1,,259,Unmodified
19990408.19.11,Summary,4/8/99,13:54:00,3,Iowa,-,-,0,0,0,80,5,Montgomery,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,40.92,-95,40.97,-94.95,1,,260,Unmodified
19990408.19.12,Summary,4/8/99,13:54:00,3,Iowa,-,-,4,0,3,1000,49,Taylor,Adams,Cass,Adair,-,-,-,-,-,-,-,-,$2.69 ,,40.85,-94.9,41.48,-94.47,1,,813,Unmodified
19990408.19.13,Summary,4/8/99,14:48:00,3,Iowa,-,-,4,0,1,1250,56,Union,Madison,Dallas,-,-,-,-,-,-,-,-,-,$2.39 ,,41.03,-94.32,41.77,-93.87,1,,814,Unmodified
19990408.19.14,Summary,4/8/99,16:00:00,3,Iowa,-,-,0,0,0,30,0.2,Polk,-,-,-,-,-,-,-,-,-,-,-,$0.04 ,,41.6,-93.62,41.6,-93.62,1,,815,Unmodified
19990408.19.15,Summary,4/8/99,16:13:00,3,Iowa,-,-,2,0,0,-,32,Warren,Polk,-,-,-,-,-,-,-,-,-,-,$0.12 ,,41.18,-93.75,41.58,-93.45,1,,816,Unmodified
19990408.19.16,Summary,4/8/99,16:18:00,3,Iowa,-,-,3,0,5,-,39,Lucas,Warren,Marion,Jasper,-,-,-,-,-,-,-,-,$1.37 ,,41.07,-93.52,41.67,-93.25,1,,817,Unmodified
19990408.19.17,Summary,4/8/99,17:15:00,3,Iowa,-,-,3,0,0,300,16,Davis,Wapello,-,-,-,-,-,-,-,-,-,-,$0.65 ,,40.75,-92.42,40.93,-92.2,1,,819,Unmodified
19990408.19.18,Summary,4/8/99,17:25:00,3,Iowa,-,-,0,0,0,10,0.1,Jefferson,-,-,-,-,-,-,-,-,-,-,-,-,,41,-92.18,41,-92.18,1,,83,Unmodified
19990408.19.19,Summary,4/8/99,17:25:00,3,Iowa,-,-,0,0,0,10,0.1,Jefferson,-,-,-,-,-,-,-,-,-,-,-,-,,41.15,-92.02,41.15,-92.02,1,,84,Unmodified
19990516.31.26,Summary,5/16/99,14:03:00,3,Nebraska,Iowa,-,0,0,0,60,2,Cass,Mills,-,-,-,-,-,-,-,-,-,-,$0.01 ,,40.93,-95.9,41,-95.8,2,,391,Unmodified
19990516.31.26,State,5/16/99,14:03:00,3,Nebraska,,,0,0,0,60,1,Cass,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,40.93,-95.9,40.97,-95.83,2,,391,Unmodified
19990516.31.26,State,5/16/99,14:05:00,3,Iowa,,,0,0,0,60,1,Mills,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,41,-95.82,41,-95.8,2,,391,Unmodified
19990516.19.21,Summary,5/16/99,14:33:00,3,Iowa,-,-,2,0,0,90,22.5,Monona,Crawford,-,-,-,-,-,-,-,-,-,-,$0.62 ,,42.08,-95.75,42.12,-95.32,1,,392,Unmodified
19990516.19.22,Summary,5/16/99,14:45:00,3,Iowa,-,-,3,0,0,200,6.2,Harrison,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,41.63,-95.9,41.63,-95.8,1,,393,Unmodified
19990516.19.23,Summary,5/16/99,15:04:00,3,Iowa,-,-,0,0,0,-,0.1,Crawford,-,-,-,-,-,-,-,-,-,-,-,-,,42.15,-95.6,42.15,-95.6,1,,930,Unmodified
19990516.19.24,Summary,5/16/99,15:15:00,3,Iowa,-,-,1,0,0,50,2,Crawford,-,-,-,-,-,-,-,-,-,-,-,$0.05 ,,42.02,-95.43,42.02,-95.38,1,,931,Unmodified
19990516.19.25,Summary,5/16/99,15:16:00,3,Iowa,-,-,3,2,16,440,7.5,Harrison,-,-,-,-,-,-,-,-,-,-,-,$1.90 ,,41.6,-95.87,41.67,-95.75,1,,394,Unmodified
19990516.19.26,Summary,5/16/99,15:30:00,3,Iowa,-,-,0,0,0,-,0.2,Crawford,-,-,-,-,-,-,-,-,-,-,-,-,,42.13,-95.6,42.13,-95.6,1,,932,Unmodified
19990516.19.27,Summary,5/16/99,16:07:00,3,Iowa,-,-,0,0,0,80,1,Pottawattamie,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,41.23,-95.63,41.25,-95.63,1,,395,Unmodified
19990516.19.28,Summary,5/16/99,16:14:00,3,Iowa,-,-,2,0,0,120,5,Pottawattamie,-,-,-,-,-,-,-,-,-,-,-,$0.69 ,,41.2,-95.58,41.28,-95.55,1,,396,Unmodified
19990516.19.29,Summary,5/16/99,16:33:00,3,Iowa,-,-,0,0,0,20,0.1,Audubon,-,-,-,-,-,-,-,-,-,-,-,-,,41.72,-94.93,41.72,-94.93,1,,933,Unmodified
19990516.19.30,Summary,5/16/99,18:36:00,3,Iowa,-,-,0,0,0,-,0.3,Dallas,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,41.83,-94.15,41.83,-94.15,1,,936,Unmodified
19990516.19.31,Summary,5/16/99,19:13:00,3,Iowa,-,-,1,0,0,40,1.2,Taylor,-,-,-,-,-,-,-,-,-,-,-,$0.05 ,,40.57,-94.58,40.55,-94.57,1,,934,Unmodified
19990516.19.32,Summary,5/16/99,19:52:00,3,Iowa,-,-,0,0,0,30,0.2,Story,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.03,-93.62,42.03,-93.62,1,,935,Unmodified
19990527.19.33,Summary,5/27/99,18:39:00,3,Iowa,-,-,0,0,0,20,0.1,Sac,-,-,-,-,-,-,-,-,-,-,-,-,,42.28,-94.88,42.28,-94.88,1,,311,Unmodified
19990601.19.34,Summary,6/1/99,15:55:00,3,Iowa,-,-,0,0,0,20,0.1,Calhoun,-,-,-,-,-,-,-,-,-,-,-,-,,42.4,-94.58,42.4,-94.58,1,,357,Unmodified
19990605.19.35,Summary,6/5/99,16:15:00,3,Iowa,-,-,0,0,0,50,0.1,Plymouth,-,-,-,-,-,-,-,-,-,-,-,-,,42.83,-96.4,42.83,-96.4,1,,492,Unmodified
19990605.19.36,Summary,6/5/99,17:12:00,3,Iowa,-,-,0,0,0,50,2.2,O'Brien,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.97,-95.63,42.98,-95.6,1,,493,Unmodified
19990606.19.37,Summary,6/6/99,14:40:00,3,Iowa,-,-,1,0,0,40,2,Webster,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.38,-94.15,42.42,-94.15,1,,982,Unmodified
19990606.19.38,Summary,6/6/99,15:10:00,3,Iowa,-,-,0,0,0,20,0.1,Wright,-,-,-,-,-,-,-,-,-,-,-,-,,42.58,-93.73,42.58,-93.73,1,,983,Unmodified
19990606.19.39,Summary,6/6/99,15:19:00,3,Iowa,-,-,0,0,0,20,0.1,Wright,-,-,-,-,-,-,-,-,-,-,-,-,,42.85,-93.6,42.85,-93.6,1,,984,Unmodified
19990606.19.40,Summary,6/6/99,15:27:00,3,Iowa,-,-,0,0,0,20,0.1,Hancock,-,-,-,-,-,-,-,-,-,-,-,-,,43.08,-93.6,43.08,-93.6,1,,985,Unmodified
19990606.19.41,Summary,6/6/99,15:30:00,3,Iowa,-,-,1,0,0,40,11.5,Franklin,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.63,-93.48,42.75,-93.3,1,,986,Unmodified
19990606.19.42,Summary,6/6/99,15:46:00,3,Iowa,-,-,0,0,0,20,0.1,Cerro Gordo,-,-,-,-,-,-,-,-,-,-,-,-,,43.1,-93.2,43.1,-93.2,1,,987,Unmodified
19990606.19.43,Summary,6/6/99,18:05:00,3,Iowa,-,-,0,0,0,-,0.2,Hamilton,-,-,-,-,-,-,-,-,-,-,-,-,,42.37,-93.77,42.37,-93.77,1,,988,Unmodified
19990606.19.44,Summary,6/6/99,18:14:00,3,Iowa,-,-,1,0,0,30,0.7,Story,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,42.15,-93.65,42.15,-93.65,1,,989,Unmodified
19990606.19.45,Summary,6/6/99,18:15:00,3,Iowa,-,-,0,0,0,20,0.1,Hamilton,-,-,-,-,-,-,-,-,-,-,-,-,,42.23,-93.6,42.23,-93.6,1,,990,Unmodified
19990608.19.46,Summary,6/8/99,16:59:00,3,Iowa,-,-,0,0,0,-,0.1,Humboldt,-,-,-,-,-,-,-,-,-,-,-,-,,42.8,-94.03,42.8,-94.03,1,,991,Unmodified
19990608.19.47,Summary,6/8/99,17:09:00,3,Iowa,-,-,0,0,0,-,0.2,Wright,-,-,-,-,-,-,-,-,-,-,-,-,,42.85,-93.92,42.85,-93.92,1,,992,Unmodified
19990608.19.48,Summary,6/8/99,17:15:00,3,Iowa,-,-,0,0,0,-,0.2,Hancock,-,-,-,-,-,-,-,-,-,-,-,-,,42.92,-93.75,42.92,-93.75,1,,993,Unmodified
19990610.19.49,Summary,6/10/99,13:00:00,3,Iowa,-,-,0,0,0,10,0.1,Linn,-,-,-,-,-,-,-,-,-,-,-,-,,42,-91.58,42,-91.58,1,,87,Unmodified
19990610.19.50,Summary,6/10/99,13:16:00,3,Iowa,-,-,0,0,0,10,0.1,Jones,-,-,-,-,-,-,-,-,-,-,-,-,,42.02,-91.37,42.02,-91.37,1,,90,Unmodified
19990610.19.51,Summary,6/10/99,13:17:00,3,Iowa,-,-,0,0,0,10,0.1,Linn,-,-,-,-,-,-,-,-,-,-,-,-,,42.28,-91.53,42.28,-91.53,1,,771,Unmodified
19990612.19.52,Summary,6/12/99,12:03:00,3,Iowa,-,-,0,0,0,10,0.1,Henry,-,-,-,-,-,-,-,-,-,-,-,-,,40.98,-91.55,40.98,-91.55,1,,592,Unmodified
19990702.19.53,Summary,7/2/99,13:10:00,3,Iowa,-,-,1,0,0,30,0.5,Audubon,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,41.67,-94.95,41.67,-94.95,1,,1116,Unmodified
19990702.19.54,Summary,7/2/99,20:45:00,3,Iowa,-,-,2,0,0,50,8.5,Butler,Grundy,-,-,-,-,-,-,-,-,-,-,$0.10 ,,42.57,-92.88,42.53,-92.65,1,,1115,Unmodified
19990716.19.55,Summary,7/16/99,16:25:00,3,Iowa,-,-,0,0,0,-,0.1,Adams,-,-,-,-,-,-,-,-,-,-,-,-,,40.97,-94.77,40.97,-94.77,1,,446,Unmodified
19990720.19.56,Summary,7/20/99,16:30:00,3,Iowa,-,-,1,0,0,70,2.1,Floyd,Chickasaw,-,-,-,-,-,-,-,-,-,-,-,,42.98,-92.58,43,-92.58,1,,1320,Unmodified
19990809.19.58,Summary,8/9/99,20:02:00,3,Iowa,-,-,2,0,0,40,11.5,Winnebago,Worth,-,-,-,-,-,-,-,-,-,-,$0.15 ,,43.47,-93.62,43.4,-93.52,1,,1326,Unmodified
19990809.19.59,Summary,8/9/99,21:01:00,3,Iowa,-,-,0,0,0,-,0.1,Cerro Gordo,-,-,-,-,-,-,-,-,-,-,-,-,,43.07,-93.32,43.07,-93.32,1,,1327,Unmodified
19990907.19.60,Summary,9/7/99,18:30:00,3,Iowa,-,-,0,0,0,30,0.7,Taylor,-,-,-,-,-,-,-,-,-,-,-,-,,40.8,-94.77,40.8,-94.77,1,,557,Unmodified
20000511.19.1,Summary,5/11/00,17:45:00,3,Iowa,-,-,0,0,0,30,0.3,Grundy,-,-,-,-,-,-,-,-,-,-,-,-,,42.52,-92.63,42.52,-92.63,1,,763,Unmodified
20000511.19.2,Summary,5/11/00,18:03:00,3,Iowa,-,-,3,1,25,210,18.6,Black Hawk,Buchanan,-,-,-,-,-,-,-,-,-,-,$1.75 ,,42.52,-92.45,42.6,-92,1,,764,Unmodified
20000511.19.3,Summary,5/11/00,18:55:00,3,Iowa,-,-,2,0,0,120,3.6,Black Hawk,-,-,-,-,-,-,-,-,-,-,-,$0.35 ,,42.57,-92.23,42.6,-92.17,1,,765,Unmodified
20000511.19.4,Summary,5/11/00,19:19:00,3,Iowa,-,-,0,0,0,10,0.1,Buchanan,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,42.5,-91.98,42.5,-91.98,1,,865,Unmodified
20000511.19.5,Summary,5/11/00,19:20:00,3,Iowa,-,-,2,0,0,150,5,Black Hawk,-,-,-,-,-,-,-,-,-,-,-,$0.30 ,,42.57,-92.17,42.5,-92.13,1,,766,Unmodified
20000511.19.6,Summary,5/11/00,19:20:00,3,Iowa,-,-,1,0,0,330,8,Buchanan,-,-,-,-,-,-,-,-,-,-,-,$1.50 ,,42.58,-91.95,42.58,-91.85,1,,864,Unmodified
20000511.19.7,Summary,5/11/00,19:45:00,3,Iowa,-,-,0,0,0,220,5.5,Buchanan,-,-,-,-,-,-,-,-,-,-,-,$0.05 ,,42.53,-91.78,42.58,-91.68,1,,866,Unmodified
20000518.19.8,Summary,5/18/00,9:20:00,3,Iowa,-,-,0,0,0,20,0.2,Adair,-,-,-,-,-,-,-,-,-,-,-,-,,41.33,-94.62,41.33,-94.62,1,,767,Unmodified
20000518.19.9,Summary,5/18/00,9:31:00,3,Iowa,-,-,0,0,0,20,0.1,Adair,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,41.25,-94.68,41.25,-94.68,1,,768,Unmodified
20000518.19.10,Summary,5/18/00,9:33:00,3,Iowa,-,-,0,0,0,20,0.1,Adair,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,41.3,-94.47,41.3,-94.47,1,,769,Unmodified
20000518.19.11,Summary,5/18/00,9:58:00,3,Iowa,-,-,0,0,0,30,1,Cass,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,41.43,-94.77,41.45,-94.77,1,,770,Unmodified
20000518.19.12,Summary,5/18/00,11:01:00,3,Iowa,-,-,1,0,0,30,2,Warren,Marion,-,-,-,-,-,-,-,-,-,-,$0.01 ,,41.47,-93.38,41.47,-93.32,1,,771,Unmodified
20000518.19.13,Summary,5/18/00,11:17:00,3,Iowa,-,-,0,0,0,20,0.2,Polk,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,41.52,-93.37,41.52,-93.37,1,,772,Unmodified
20000518.19.14,Summary,5/18/00,12:45:00,3,Iowa,-,-,0,0,0,10,3.6,Poweshiek,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,41.53,-92.42,41.58,-92.38,1,,773,Unmodified
20000518.19.15,Summary,5/18/00,13:12:00,3,Iowa,-,-,0,0,0,10,0.1,Iowa,-,-,-,-,-,-,-,-,-,-,-,-,,41.6,-92.2,41.6,-92.2,1,,853,Unmodified
20000518.19.16,Summary,5/18/00,13:20:00,3,Iowa,-,-,0,0,0,10,0.1,Iowa,-,-,-,-,-,-,-,-,-,-,-,-,,41.52,-92.1,41.52,-92.1,1,,854,Unmodified
20000522.19.17,Summary,5/22/00,19:35:00,3,Iowa,-,-,0,0,0,10,0.1,Hardin,-,-,-,-,-,-,-,-,-,-,-,-,,42.38,-93.27,42.38,-93.27,1,,184,Unmodified
20000530.19.18,Summary,5/30/00,18:28:00,3,Iowa,-,-,0,0,0,20,0.1,Boone,-,-,-,-,-,-,-,-,-,-,-,-,,41.88,-94.12,41.88,-94.12,1,,774,Unmodified
20000530.19.19,Summary,5/30/00,18:46:00,3,Iowa,-,-,0,0,0,20,0.1,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,41.83,-93.93,41.83,-93.93,1,,775,Unmodified
20000530.19.20,Summary,5/30/00,18:59:00,3,Iowa,-,-,0,0,0,20,0.1,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,41.77,-93.88,41.77,-93.88,1,,776,Unmodified
20000530.19.21,Summary,5/30/00,20:35:00,3,Iowa,-,-,1,0,0,40,8,Polk,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,41.67,-93.53,41.65,-93.47,1,,777,Unmodified
20000530.19.22,Summary,5/30/00,21:00:00,3,Iowa,-,-,0,0,0,20,0.1,Polk,-,-,-,-,-,-,-,-,-,-,-,-,,41.68,-93.5,41.68,-93.5,1,,778,Unmodified
20000531.19.23,Summary,5/31/00,10:38:00,3,Iowa,-,-,0,0,1,10,0.1,Linn,-,-,-,-,-,-,-,-,-,-,-,$0.05 ,,42.15,-91.62,42.15,-91.62,1,,861,Unmodified
20000531.19.24,Summary,5/31/00,11:00:00,3,Iowa,-,-,0,0,0,10,0.1,Jones,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.12,-91.1,42.12,-91.1,1,,862,Unmodified
20000601.19.25,Summary,6/1/00,17:08:00,3,Iowa,-,-,1,0,0,50,10.7,Wapello,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,41.1,-92.52,41.08,-92.32,1,,253,Unmodified
20000612.19.26,Summary,6/12/00,16:03:00,3,Iowa,-,-,0,0,0,20,0.1,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,41.73,-94.25,41.73,-94.25,1,,904,Unmodified
20000612.19.27,Summary,6/12/00,16:30:00,3,Iowa,-,-,0,0,0,20,0.1,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,41.72,-94.1,41.72,-94.1,1,,905,Unmodified
20000613.19.28,Summary,6/13/00,14:10:00,3,Iowa,-,-,1,0,0,330,10.6,Harrison,Pottawattamie,Shelby,-,-,-,-,-,-,-,-,-,$0.03 ,,41.5,-95.73,41.63,-95.57,1,,320,Unmodified
20000613.19.29,Summary,6/13/00,14:15:00,3,Iowa,-,-,0,0,0,50,0.5,Chickasaw,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.98,-92.2,42.98,-92.18,1,,312,Unmodified
20000613.19.30,Summary,6/13/00,15:20:00,3,Iowa,-,-,0,0,0,100,3,Page,-,-,-,-,-,-,-,-,-,-,-,-,,40.85,-95.32,40.87,-95.28,1,,324,Unmodified
20000613.19.31,Summary,6/13/00,15:26:00,3,Iowa,-,-,0,0,0,150,8,Montgomery,-,-,-,-,-,-,-,-,-,-,-,-,,40.95,-95.25,41.03,-95.12,1,,325,Unmodified
20000613.19.32,Summary,6/13/00,17:44:00,3,Iowa,-,-,1,0,0,40,14,Marshall,-,-,-,-,-,-,-,-,-,-,-,$0.15 ,,42.08,-93.25,42.1,-93,1,,906,Unmodified
20000613.19.33,Summary,6/13/00,18:37:00,3,Iowa,-,-,0,0,0,20,0.2,Tama,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.1,-92.67,42.1,-92.67,1,,907,Unmodified
20000623.19.34,Summary,6/23/00,13:18:00,3,Iowa,-,-,0,0,0,20,0.2,Wayne,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,40.77,-93.32,40.77,-93.32,1,,254,Unmodified
20000625.19.35,Summary,6/25/00,16:22:00,3,Iowa,-,-,0,0,0,20,0.2,Warren,-,-,-,-,-,-,-,-,-,-,-,-,,41.32,-93.73,41.32,-93.73,1,,255,Unmodified
20000702.19.36,Summary,7/2/00,15:35:00,3,Iowa,-,-,0,0,0,50,2,Allamakee,-,-,-,-,-,-,-,-,-,-,-,-,,43.37,-91.42,43.37,-91.37,1,,374,Unmodified
20000709.19.37,Summary,7/9/00,20:15:00,3,Iowa,-,-,1,0,0,100,3,Lyon,Sioux,-,-,-,-,-,-,-,-,-,-,$0.06 ,,43.28,-96.13,43.23,-96.17,1,,1025,Unmodified
20000709.19.38,Summary,7/9/00,21:30:00,3,Iowa,-,-,1,0,0,100,0.5,O'Brien,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,43.18,-95.87,43.18,-95.87,1,,424,Unmodified
20000711.19.39,Summary,7/11/00,19:36:00,3,Iowa,-,-,0,0,0,50,0.1,Osceola,-,-,-,-,-,-,-,-,-,-,-,-,,43.47,-95.77,43.47,-95.77,1,,429,Unmodified
20000726.19.40,Summary,7/26/00,14:15:00,3,Iowa,-,-,0,0,0,20,0.2,Boone,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,42.08,-93.92,42.08,-93.92,1,,974,Unmodified
20000726.19.41,Summary,7/26/00,14:18:00,3,Iowa,-,-,1,0,0,40,3.6,Guthrie,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,41.88,-94.43,41.88,-94.47,1,,975,Unmodified
20000726.19.42,Summary,7/26/00,17:00:00,3,Iowa,-,-,0,0,0,10,0.1,Pottawattamie,-,-,-,-,-,-,-,-,-,-,-,-,,41.43,-95.2,41.43,-95.2,1,,386,Unmodified
20000913.19.43,Summary,9/13/00,19:30:00,3,Iowa,-,-,0,0,0,20,0.2,Palo Alto,-,-,-,-,-,-,-,-,-,-,-,-,,43,-94.8,43,-94.8,1,,508,Unmodified
20001013.19.44,Summary,10/13/00,17:45:00,3,Iowa,-,-,1,0,0,50,14,Pocahontas,Palo Alto,-,-,-,-,-,-,-,-,-,-,$0.08 ,,42.83,-94.7,42.93,-94.5,1,,1059,Unmodified
20001031.19.45,Summary,10/31/00,20:08:00,3,Iowa,-,-,1,0,0,70,2.5,Mills,-,-,-,-,-,-,-,-,-,-,-,$0.04 ,,41.02,-95.75,41.05,-95.75,1,,537,Unmodified
20010408.19.101,Summary,4/8/01,20:25:00,3,Iowa,-,-,0,0,0,20,0.2,Dallas,-,-,-,-,-,-,-,-,-,-,-,-,,41.62,-93.9,41.62,-93.9,1,,619,Unmodified
20010408.19.104,Summary,4/8/01,20:38:00,3,Iowa,-,-,0,0,0,30,0.3,Decatur,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,40.62,-94.03,40.62,-94.03,1,,620,Unmodified
20010408.19.107,Summary,4/8/01,20:50:00,3,Iowa,-,-,0,0,0,10,0.1,Benton,-,-,-,-,-,-,-,-,-,-,-,-,,42.03,-92.32,42.03,-92.32,1,,110,Unmodified
20010408.19.110,Summary,4/8/01,21:49:00,3,Iowa,-,-,1,0,1,50,1,Adams,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,41.13,-94.73,41.13,-94.72,1,,621,Unmodified
20010408.19.111,Summary,4/8/01,21:50:00,3,Iowa,-,-,0,0,0,20,0.1,Tama,-,-,-,-,-,-,-,-,-,-,-,-,,42.02,-92.28,42.02,-92.28,1,,622,Unmodified
20010411.29.5,Summary,4/11/01,10:30:00,3,Missouri,Iowa,-,3,0,0,500,76.5,Gentry,Worth,Ringgold,Union,Clarke,Madison,-,-,-,-,-,-,$1.95 ,,40.38,-94.37,41.38,-93.9,2,,695,Unmodified
20010411.29.5,State,4/11/01,10:30:00,3,Missouri,,,2,0,0,100,16,Gentry,Worth,-,-,-,-,-,-,-,-,-,-,$0.10 ,,40.38,-94.37,40.6,-94.3,2,,695,Unmodified
20010411.29.5,State,4/11/01,10:40:00,3,Iowa,,,3,0,0,500,60.5,Ringgold,Union,Clarke,Madison,-,-,-,-,-,-,-,-,$1.85 ,,40.57,-94.23,41.38,-93.9,2,,695,Unmodified
20010411.19.7,Summary,4/11/01,11:37:00,3,Iowa,-,-,0,0,0,40,2,Mills,-,-,-,-,-,-,-,-,-,-,-,$0.02 ,,40.98,-95.43,41,-95.45,1,,71,Unmodified
20010411.19.9,Summary,4/11/01,11:45:00,3,Iowa,-,-,1,0,0,40,2,Mills,-,-,-,-,-,-,-,-,-,-,-,$0.05 ,,41.13,-95.75,41.17,-95.75,1,,74,Unmodified
20010411.19.10,Summary,4/11/01,11:55:00,3,Iowa,-,-,1,0,0,40,0.5,Pottawattamie,-,-,-,-,-,-,-,-,-,-,-,$0.11 ,,41.27,-95.47,41.27,-95.47,1,,72,Unmodified
20010411.19.11,Summary,4/11/01,11:55:00,3,Iowa,-,-,0,0,0,30,2,Pottawattamie,-,-,-,-,-,-,-,-,-,-,-,-,,41.2,-95.7,41.23,-95.72,1,,75,Unmodified
20010411.19.12,Summary,4/11/01,12:00:00,3,Iowa,-,-,0,0,0,30,0.2,Pottawattamie,-,-,-,-,-,-,-,-,-,-,-,-,,41.37,-95.77,41.37,-95.77,1,,76,Unmodified
20010411.19.14,Summary,4/11/01,12:30:00,3,Iowa,-,-,0,0,0,30,0.2,Shelby,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,41.62,-95.48,41.62,-95.48,1,,73,Unmodified
20010411.19.15,Summary,4/11/01,12:37:00,3,Iowa,-,-,0,0,0,35,0.5,Polk,-,-,-,-,-,-,-,-,-,-,-,-,,41.68,-93.63,41.68,-93.63,1,,625,Unmodified
20010411.19.18,Summary,4/11/01,13:25:00,3,Iowa,-,-,1,0,0,75,2,Guthrie,-,-,-,-,-,-,-,-,-,-,-,$0.06 ,,41.82,-94.53,41.85,-94.53,1,,629,Unmodified
20010411.19.19,Summary,4/11/01,13:45:00,3,Iowa,-,-,0,0,0,25,0.5,Greene,-,-,-,-,-,-,-,-,-,-,-,-,,42.02,-94.38,42.02,-94.38,1,,631,Unmodified
20010411.19.21,Summary,4/11/01,14:04:00,3,Iowa,-,-,0,0,0,25,0.7,Boone,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.05,-94.02,42.05,-94.02,1,,626,Unmodified
20010411.19.22,Summary,4/11/01,14:05:00,3,Iowa,-,-,0,0,0,35,1,Greene,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.15,-94.27,42.17,-94.27,1,,630,Unmodified
20010411.19.23,Summary,4/11/01,14:06:00,3,Iowa,-,-,1,0,0,140,3,Boone,-,-,-,-,-,-,-,-,-,-,-,$0.15 ,,42.07,-94.03,42.1,-94,1,,627,Unmodified
20010411.19.24,Summary,4/11/01,14:10:00,3,Iowa,-,-,1,0,0,40,4,Boone,-,-,-,-,-,-,-,-,-,-,-,$0.07 ,,42.15,-94.03,42.2,-94.02,1,,628,Unmodified
20010411.19.28,Summary,4/11/01,14:37:00,3,Iowa,-,-,0,0,0,25,0.2,Webster,-,-,-,-,-,-,-,-,-,-,-,$0.03 ,,42.27,-94,42.27,-94,1,,634,Unmodified
20010411.19.29,Summary,4/11/01,14:38:00,3,Iowa,-,-,1,0,0,50,2.2,Hamilton,-,-,-,-,-,-,-,-,-,-,-,$0.07 ,,42.43,-93.82,42.47,-93.8,1,,632,Unmodified
20010411.19.30,Summary,4/11/01,14:40:00,3,Iowa,-,-,1,0,0,45,17.5,Jasper,Marshall,-,-,-,-,-,-,-,-,-,-,$0.01 ,,41.67,-93.25,41.93,-93.18,1,,636,Unmodified
20010411.19.32,Summary,4/11/01,15:00:00,3,Iowa,-,-,2,2,3,100,8.4,Wapello,-,-,-,-,-,-,-,-,-,-,-,$0.40 ,,40.97,-92.38,41.08,-92.32,1,,633,Unmodified
20010411.19.35,Summary,4/11/01,15:25:00,3,Iowa,-,-,0,0,0,50,3,Keokuk,-,-,-,-,-,-,-,-,-,-,-,$0.09 ,,41.43,-92.03,41.47,-92,1,,708,Unmodified
20010411.19.41,Summary,4/11/01,15:40:00,3,Iowa,-,-,0,0,0,10,0.1,Iowa,-,-,-,-,-,-,-,-,-,-,-,-,,41.6,-91.95,41.6,-91.95,1,,709,Unmodified
