"name","year","month","day","tmax","tmin","tobs","prcp","snow","snwd","awnd","wsf5"
"Ames, IA",2011,3,24,42,26,26,0.01,0,0,NA,NA
"Ames, IA",2011,3,25,33,24,28,0.01,0,0,NA,NA
"Ames, IA",2011,3,26,40,28,28,0.01,NA,NA,NA,NA
"Ames, IA",2011,3,27,38,22,22,0,NA,NA,NA,NA
"Ames, IA",2011,3,28,40,21,25,0,0,0,NA,NA
"Ames, IA",2011,3,29,43,24,29,0.06,1,1,NA,NA
"Ames, IA",2011,3,30,40,24,24,0.01,0,0,NA,NA
"Ames, IA",2011,3,31,48,23,32,0,0,0,NA,NA
"Ames, IA",2011,4,1,50,31,38,0,0,0,NA,NA
"Ames, IA",2011,4,2,57,31,31,0,NA,NA,NA,NA
"Ames, IA",2011,4,3,61,31,51,0,NA,NA,NA,NA
"Ames, IA",2011,4,4,82,38,38,0,NA,NA,NA,NA
"Ames, IA",2011,4,5,50,26,28,0,NA,NA,NA,NA
"Ames, IA",2011,4,6,65,26,48,0,NA,NA,NA,NA
"Ames, IA",2011,4,7,63,35,35,0,NA,NA,NA,NA
"Ames, IA",2011,4,8,58,35,46,0.59,NA,NA,NA,NA
"Ames, IA",2011,4,9,52,44,48,0,NA,NA,NA,NA
"Ames, IA",2011,4,10,76,47,68,0,NA,NA,NA,NA
"Ames, IA",2011,4,11,87,41,41,0,NA,NA,NA,NA
"Ames, IA",2011,4,12,64,34,34,0,NA,NA,NA,NA
"Ames, IA",2011,4,13,69,33,44,0,NA,NA,NA,NA
"Ames, IA",2011,4,14,73,43,50,0,NA,NA,NA,NA
"Ames, IA",2011,4,15,56,42,43,0.18,NA,NA,NA,NA
"Ames, IA",2011,4,16,43,33,33,1.12,NA,NA,NA,NA
"Ames, IA",2011,4,17,51,30,31,0,NA,NA,NA,NA
"Ames, IA",2011,4,18,47,31,36,0.16,NA,NA,NA,NA
"Ames, IA",2011,4,19,45,36,36,0.03,NA,NA,NA,NA
"Ames, IA",2011,4,20,37,33,33,0.75,NA,NA,NA,NA
"Ames, IA",2011,4,21,49,30,31,0,NA,NA,NA,NA
"Ames, IA",2011,4,22,47,31,42,0.05,NA,NA,NA,NA
"Ames, IA",2011,4,23,49,42,42,0.09,NA,NA,NA,NA
"Ames, IA",2011,4,24,53,31,32,0,NA,NA,NA,NA
"Ames, IA",2011,4,25,56,31,40,0,NA,NA,NA,NA
"Ames, IA",2011,4,26,57,39,47,1.31,NA,NA,NA,NA
"Ames, IA",2011,4,27,51,38,38,0.08,NA,NA,NA,NA
"Ames, IA",2011,4,28,56,37,38,0,NA,NA,NA,NA
"Ames, IA",2011,4,29,62,35,35,0,NA,NA,NA,NA
"Ames, IA",2011,4,30,69,35,55,0.04,NA,NA,NA,NA
"Ames, IA",2011,5,1,68,38,38,0,NA,NA,NA,NA
"Ames, IA",2011,5,2,61,33,34,0,NA,NA,NA,NA
"Ames, IA",2011,5,3,57,27,29,0,NA,NA,NA,NA
"Ames, IA",2011,5,4,58,28,33,0,NA,NA,NA,NA
"Ames, IA",2011,5,5,64,32,53,0,NA,NA,NA,NA
"Ames, IA",2011,5,6,67,38,41,0.03,NA,NA,NA,NA
"Ames, IA",2011,5,7,72,38,47,0,NA,NA,NA,NA
"Ames, IA",2011,5,8,76,47,49,0,NA,NA,NA,NA
"Ames, IA",2011,5,9,80,49,64,0,NA,NA,NA,NA
"Ames, IA",2011,5,10,85,64,67,0,NA,NA,NA,NA
"Ames, IA",2011,5,11,94,67,70,0,NA,NA,NA,NA
"Ames, IA",2011,5,12,78,60,60,1.43,NA,NA,NA,NA
"Ames, IA",2011,5,13,80,52,52,0.24,NA,NA,NA,NA
"Ames, IA",2011,5,14,54,46,47,0.1,NA,NA,NA,NA
"Ames, IA",2011,5,15,54,43,43,0.5,NA,NA,NA,NA
"Ames, IA",2011,5,16,62,39,39,0.1,NA,NA,NA,NA
"Ames, IA",2011,5,17,65,38,38,0,NA,NA,NA,NA
"Ames, IA",2011,5,18,68,38,39,0,NA,NA,NA,NA
"Ames, IA",2011,5,19,71,39,51,0,NA,NA,NA,NA
"Ames, IA",2011,5,20,73,51,60,0,NA,NA,NA,NA
"Ames, IA",2011,5,21,68,58,63,1.9,NA,NA,NA,NA
"Ames, IA",2011,5,22,75,58,59,0.26,NA,NA,NA,NA
"Ames, IA",2011,5,23,77,59,60,0,NA,NA,NA,NA
"Ames, IA",2011,5,24,80,56,57,0,NA,NA,NA,NA
"Ames, IA",2011,5,25,79,56,56,2.2,NA,NA,NA,NA
"Ames, IA",2011,5,26,56,46,46,0.09,NA,NA,NA,NA
"Ames, IA",2011,5,27,65,45,48,0,NA,NA,NA,NA
"Ames, IA",2011,5,28,59,48,54,0,0,0,NA,NA
"Ames, IA",2011,5,29,69,53,55,0,0,0,NA,NA
"Ames, IA",2011,5,30,73,55,69,0.14,NA,NA,NA,NA
"Ames, IA",2011,5,31,86,65,65,0.06,NA,NA,NA,NA
"Ames, IA",2011,6,1,80,51,51,0,NA,NA,NA,NA
"Ames, IA",2011,6,2,80,51,65,0.03,NA,NA,NA,NA
"Ames, IA",2011,6,3,76,65,69,0,NA,NA,NA,NA
"Ames, IA",2011,6,4,92,69,72,0,NA,NA,NA,NA
"Ames, IA",2011,6,5,88,64,66,0,NA,NA,NA,NA
"Ames, IA",2011,6,6,87,66,69,0,NA,NA,NA,NA
"Ames, IA",2011,6,7,96,69,76,0,NA,NA,NA,NA
"Ames, IA",2011,6,8,93,75,77,0,NA,NA,NA,NA
"Ames, IA",2011,6,9,91,58,59,0.19,NA,NA,NA,NA
"Ames, IA",2011,6,10,65,57,59,2.4,NA,NA,NA,NA
"Ames, IA",2011,6,11,67,57,58,0,NA,NA,NA,NA
"Ames, IA",2011,6,12,72,55,55,0,NA,NA,NA,NA
"Ames, IA",2011,6,13,66,54,56,0.04,0,0,NA,NA
"Ames, IA",2011,6,14,68,56,59,0.72,0,0,NA,NA
"Ames, IA",2011,6,15,70,59,63,0.16,0,0,NA,NA
"Ames, IA",2011,6,16,78,55,56,0,0,0,NA,NA
"Ames, IA",2011,6,17,82,56,65,0,NA,NA,NA,NA
"Ames, IA",2011,6,18,83,65,67,0,NA,NA,NA,NA
"Ames, IA",2011,6,19,78,62,62,0,NA,NA,NA,NA
"Ames, IA",2011,6,20,85,62,67,0.35,0,0,NA,NA
"Ames, IA",2011,6,21,80,62,63,1.09,0,0,NA,NA
"Ames, IA",2011,6,22,77,61,62,0.15,NA,NA,NA,NA
"Ames, IA",2011,6,23,66,59,59,0.04,0,0,NA,NA
"Ames, IA",2011,6,24,67,52,52,0,0,0,NA,NA
"Ames, IA",2011,6,25,74,52,58,0,NA,NA,NA,NA
"Ames, IA",2011,6,26,70,58,60,0.18,NA,NA,NA,NA
"Ames, IA",2011,6,27,80,60,63,0.76,NA,NA,NA,NA
"Ames, IA",2011,6,28,78,55,55,0,NA,NA,NA,NA
"Ames, IA",2011,6,29,78,55,61,0,NA,NA,NA,NA
"Ames, IA",2011,6,30,83,61,69,0,NA,NA,NA,NA
"Ames, IA",2011,7,1,93,69,74,0,NA,NA,NA,NA
"Ames, IA",2011,7,2,93,65,65,0,NA,NA,NA,NA
"Ames, IA",2011,7,3,84,62,65,0,NA,NA,NA,NA
"Ames, IA",2011,7,4,76,58,60,0.02,NA,NA,NA,NA
"Ames, IA",2011,7,5,84,60,62,0,NA,NA,NA,NA
"Ames, IA",2011,7,6,84,62,65,0,NA,NA,NA,NA
"Ames, IA",2011,7,7,87,65,68,0,NA,NA,NA,NA
"Ames, IA",2011,7,8,85,63,64,0,NA,NA,NA,NA
"Ames, IA",2011,7,9,88,64,67,0,NA,NA,NA,NA
"Ames, IA",2011,7,10,86,67,71,0,NA,NA,NA,NA
"Ames, IA",2011,7,11,88,70,70,1.37,NA,NA,NA,NA
"Ames, IA",2011,7,12,88,65,67,0,NA,NA,NA,NA
"Ames, IA",2011,7,13,80,64,64,0.09,NA,NA,NA,NA
"Ames, IA",2011,7,14,80,64,65,0,NA,NA,NA,NA
"Ames, IA",2011,7,15,81,65,71,0,NA,NA,NA,NA
"Ames, IA",2011,7,16,87,71,74,0.07,NA,NA,NA,NA
"Ames, IA",2011,7,17,90,74,75,0,NA,NA,NA,NA
"Ames, IA",2011,7,18,94,74,76,0.01,NA,NA,NA,NA
"Ames, IA",2011,7,19,95,74,75,0,NA,NA,NA,NA
"Ames, IA",2011,7,20,96,74,76,0,NA,NA,NA,NA
"Ames, IA",2011,7,21,96,74,76,0,NA,NA,NA,NA
"Ames, IA",2011,7,22,84,68,75,0.59,NA,NA,NA,NA
"Ames, IA",2011,7,23,89,71,71,0.03,NA,NA,NA,NA
"Ames, IA",2011,7,24,85,71,72,0.07,NA,NA,NA,NA
"Ames, IA",2011,7,25,89,67,69,0.07,NA,NA,NA,NA
"Ames, IA",2011,7,26,89,67,69,0,NA,NA,NA,NA
"Ames, IA",2011,7,27,90,69,74,0,NA,NA,NA,NA
"Ames, IA",2011,7,28,90,74,76,0,NA,NA,NA,NA
"Ames, IA",2011,7,29,82,69,69,0.34,NA,NA,NA,NA
"Ames, IA",2011,7,30,84,66,66,0,NA,NA,NA,NA
"Ames, IA",2011,7,31,87,66,68,0,NA,NA,NA,NA
"Ames, IA",2011,8,1,89,67,70,0,NA,NA,NA,NA
"Ames, IA",2011,8,2,93,70,74,0,NA,NA,NA,NA
"Ames, IA",2011,8,3,93,68,68,0,NA,NA,NA,NA
"Ames, IA",2011,8,4,86,64,66,0,NA,NA,NA,NA
"Ames, IA",2011,8,5,77,66,66,1.63,NA,NA,NA,NA
"Ames, IA",2011,8,6,NA,NA,70,0.29,NA,NA,NA,NA
"Ames, IA",2011,8,7,85,66,67,0,NA,NA,NA,NA
"Ames, IA",2011,8,8,85,65,66,0.17,NA,NA,NA,NA
"Ames, IA",2011,8,9,79,64,64,0,NA,NA,NA,NA
"Ames, IA",2011,8,10,79,55,55,0,NA,NA,NA,NA
"Ames, IA",2011,8,11,76,53,53,0,NA,NA,NA,NA
"Ames, IA",2011,8,12,80,53,65,0,NA,NA,NA,NA
"Ames, IA",2011,8,13,83,64,65,0,NA,NA,NA,NA
"Ames, IA",2011,8,14,76,58,58,0,NA,NA,NA,NA
"Ames, IA",2011,8,15,81,57,58,0,NA,NA,NA,NA
"Ames, IA",2011,8,16,81,58,62,0,NA,NA,NA,NA
"Ames, IA",2011,8,17,78,62,67,0.16,NA,NA,NA,NA
"Ames, IA",2011,8,18,84,58,61,0,NA,NA,NA,NA
"Ames, IA",2011,8,19,83,59,59,0.09,NA,NA,NA,NA
"Ames, IA",2011,8,20,84,58,64,0,0,0,NA,NA
"Ames, IA",2011,8,21,80,64,64,0,0,0,NA,NA
"Ames, IA",2011,8,22,82,61,62,0,NA,NA,NA,NA
"Ames, IA",2011,8,23,83,62,72,0,NA,NA,NA,NA
"Ames, IA",2011,8,24,90,63,64,0,NA,NA,NA,NA
"Ames, IA",2011,8,25,87,54,54,0,NA,NA,NA,NA
"Ames, IA",2011,8,26,84,54,59,0,NA,NA,NA,NA
"Ames, IA",2011,8,27,80,59,63,0,NA,NA,NA,NA
"Ames, IA",2011,8,28,83,53,54,0,NA,NA,NA,NA
"Ames, IA",2011,8,29,76,54,55,0,NA,NA,NA,NA
"Ames, IA",2011,8,30,82,55,63,0,NA,NA,NA,NA
"Ames, IA",2011,8,31,66,59,59,0.87,NA,NA,NA,NA
"Ames, IA",2011,9,1,86,59,71,0,NA,NA,NA,NA
"Ames, IA",2011,9,2,95,70,73,0,NA,NA,NA,NA
"Ames, IA",2011,9,3,89,67,67,0.73,NA,NA,NA,NA
"Ames, IA",2011,9,4,74,52,52,1.18,NA,NA,NA,NA
"Ames, IA",2011,9,5,70,46,46,0,NA,NA,NA,NA
"Ames, IA",2011,9,6,69,43,43,0,0,0,NA,NA
"Ames, IA",2011,9,7,70,43,45,0,0,0,NA,NA
"Ames, IA",2011,9,8,72,45,47,0,0,0,NA,NA
"Ames, IA",2011,9,9,79,47,59,0,NA,NA,NA,NA
"Ames, IA",2011,9,10,80,52,52,0,NA,NA,NA,NA
"Ames, IA",2011,9,11,81,52,52,0,NA,NA,NA,NA
"Ames, IA",2011,9,12,85,51,60,0,0,0,NA,NA
"Ames, IA",2011,9,13,88,54,54,0,NA,NA,NA,NA
"Ames, IA",2011,9,14,72,49,54,0,0,0,NA,NA
"Ames, IA",2011,9,15,67,34,35,0,0,0,NA,NA
"Ames, IA",2011,9,16,59,34,47,0,NA,NA,NA,NA
"Ames, IA",2011,9,17,53,45,49,0.08,NA,NA,NA,NA
"Ames, IA",2011,9,18,58,45,54,0.02,NA,NA,NA,NA
"Ames, IA",2011,9,19,60,54,55,0.34,NA,NA,NA,NA
"Ames, IA",2011,9,20,76,48,53,0,NA,NA,NA,NA
"Ames, IA",2011,9,21,76,49,50,0.05,NA,NA,NA,NA
"Ames, IA",2011,9,22,65,40,40,0,NA,NA,NA,NA
"Ames, IA",2011,9,23,61,36,36,0,NA,NA,NA,NA
"Ames, IA",2011,9,24,65,35,37,0,NA,NA,NA,NA
"Ames, IA",2011,9,25,65,36,38,0,NA,NA,NA,NA
"Ames, IA",2011,9,26,65,37,48,0.01,NA,NA,NA,NA
"Ames, IA",2011,9,27,65,48,54,0.05,NA,NA,NA,NA
"Ames, IA",2011,9,28,67,48,57,0,NA,NA,NA,NA
"Ames, IA",2011,9,29,80,50,59,0,NA,NA,NA,NA
"Ames, IA",2011,9,30,73,49,49,0,NA,NA,NA,NA
"Ames, IA",2011,10,1,68,34,34,0,NA,NA,NA,NA
"Ames, IA",2011,10,2,64,32,32,0,NA,NA,NA,NA
"Ames, IA",2011,10,3,74,31,36,0,NA,NA,NA,NA
"Ames, IA",2011,10,4,78,36,40,0,NA,NA,NA,NA
"Ames, IA",2011,10,5,83,39,53,0,NA,NA,NA,NA
"Ames, IA",2011,10,6,82,48,50,0,NA,NA,NA,NA
"Ames, IA",2011,10,7,79,49,61,0,NA,NA,NA,NA
"Ames, IA",2011,10,8,83,60,62,0,NA,NA,NA,NA
"Ames, IA",2011,10,9,82,55,55,0,NA,NA,NA,NA
"Ames, IA",2011,10,10,80,52,52,0,NA,NA,NA,NA
"Ames, IA",2011,10,11,74,47,48,0.11,NA,NA,NA,NA
"Ames, IA",2011,10,12,76,47,56,0,NA,NA,NA,NA
"Ames, IA",2011,10,13,68,48,48,1.08,NA,NA,NA,NA
"Ames, IA",2011,10,14,68,44,45,0,NA,NA,NA,NA
"Ames, IA",2011,10,15,62,40,40,0,NA,NA,NA,NA
"Ames, IA",2011,10,16,67,38,47,0,NA,NA,NA,NA
"Ames, IA",2011,10,17,62,33,36,0,NA,NA,NA,NA
"Ames, IA",2011,10,18,56,36,43,0,NA,NA,NA,NA
"Ames, IA",2011,10,19,45,34,36,0,NA,NA,NA,NA
"Ames, IA",2011,10,20,48,33,33,0,NA,NA,NA,NA
"Ames, IA",2011,10,21,54,26,27,0,NA,NA,NA,NA
"Ames, IA",2011,10,22,64,25,43,0,NA,NA,NA,NA
"Ames, IA",2011,10,23,65,40,40,0,NA,NA,NA,NA
"Ames, IA",2011,10,24,73,35,35,0.01,NA,NA,NA,NA
"Ames, IA",2011,10,25,73,33,60,0,NA,NA,NA,NA
"Ames, IA",2011,10,26,76,41,41,0,NA,NA,NA,NA
"Ames, IA",2011,10,27,53,35,35,0,0,0,NA,NA
"Ames, IA",2011,10,28,56,26,28,0,NA,NA,NA,NA
"Ames, IA",2011,10,29,56,25,26,0,NA,NA,NA,NA
"Ames, IA",2011,10,30,57,23,48,0.01,NA,NA,NA,NA
"Ames, IA",2011,10,31,56,28,28,0,NA,NA,NA,NA
"Ames, IA",2011,11,1,55,27,40,0,NA,NA,NA,NA
"Ames, IA",2011,11,2,71,39,47,0,NA,NA,NA,NA
"Ames, IA",2011,11,3,47,37,37,0.67,NA,NA,NA,NA
"Ames, IA",2011,11,4,49,22,23,0,NA,NA,NA,NA
"Ames, IA",2011,11,5,52,22,34,0,0,0,NA,NA
"Ames, IA",2011,11,6,52,34,51,0,0,0,NA,NA
"Ames, IA",2011,11,7,56,26,26,0,NA,NA,NA,NA
"Ames, IA",2011,11,8,60,26,42,0.47,0,0,NA,NA
"Ames, IA",2011,11,9,43,31,33,1.74,2,2,NA,NA
"Ames, IA",2011,11,10,49,28,28,0.07,0,0,NA,NA
"Ames, IA",2011,11,11,42,27,28,0,0,0,NA,NA
"Ames, IA",2011,11,12,50,28,35,0,0,0,NA,NA
"Ames, IA",2011,11,13,56,34,43,0,0,0,NA,NA
"Ames, IA",2011,11,14,55,40,42,0,0,0,NA,NA
"Ames, IA",2011,11,15,59,33,42,0,0,0,NA,NA
"Ames, IA",2011,11,16,56,22,22,0,NA,NA,NA,NA
"Ames, IA",2011,11,17,42,16,17,0,NA,NA,NA,NA
"Ames, IA",2011,11,18,46,15,35,0,NA,NA,NA,NA
"Ames, IA",2011,11,19,55,35,40,0,NA,NA,NA,NA
"Ames, IA",2011,11,20,54,21,21,0,NA,NA,NA,NA
"Ames, IA",2011,11,21,33,20,23,0,NA,NA,NA,NA
"Ames, IA",2011,11,22,42,23,38,0,NA,NA,NA,NA
"Ames, IA",2011,11,23,43,34,41,0,NA,NA,NA,NA
"Ames, IA",2011,11,24,50,32,34,0,NA,NA,NA,NA
"Ames, IA",2011,11,25,65,34,46,0,NA,NA,NA,NA
"Ames, IA",2011,11,26,53,40,40,0.1,NA,NA,NA,NA
"Ames, IA",2011,11,27,41,33,33,0,NA,NA,NA,NA
"Ames, IA",2011,11,28,34,28,28,0,0,0,NA,NA
"Ames, IA",2011,11,29,38,27,29,0,0,0,NA,NA
"Ames, IA",2011,11,30,40,15,16,0,0,0,NA,NA
"Ames, IA",2011,12,1,49,16,28,0,0,0,NA,NA
"Ames, IA",2011,12,2,36,13,13,0.02,0,0,NA,NA
"Ames, IA",2011,12,3,36,11,35,0.38,NA,NA,NA,NA
"Ames, IA",2011,12,4,38,24,24,0.9,NA,NA,NA,NA
"Ames, IA",2011,12,5,27,21,22,0,NA,NA,NA,NA
"Ames, IA",2011,12,6,22,16,16,0,0,NA,NA,NA
"Ames, IA",2011,12,7,21,7,15,0,0,NA,NA,NA
"Ames, IA",2011,12,8,28,13,26,0,NA,NA,NA,NA
"Ames, IA",2011,12,9,32,11,11,0.01,0,0,NA,NA
"Ames, IA",2011,12,10,20,4,5,0,NA,NA,NA,NA
"Ames, IA",2011,12,11,34,4,25,0,NA,NA,NA,NA
"Ames, IA",2011,12,12,42,25,38,0,NA,NA,NA,NA
"Ames, IA",2011,12,13,41,34,35,0,NA,NA,NA,NA
"Ames, IA",2011,12,14,44,34,39,0.61,NA,NA,NA,NA
"Ames, IA",2011,12,15,52,32,32,0.15,NA,NA,NA,NA
"Ames, IA",2011,12,16,33,18,18,0,NA,NA,NA,NA
"Ames, IA",2011,12,17,33,17,24,0,NA,NA,NA,NA
"Ames, IA",2011,12,18,40,23,28,0,NA,NA,NA,NA
"Ames, IA",2011,12,19,53,28,33,0,NA,NA,NA,NA
"Ames, IA",2011,12,20,36,26,27,0,NA,NA,NA,NA
"Ames, IA",2011,12,21,32,25,30,0,0,NA,NA,NA
"Ames, IA",2011,12,22,45,28,28,0,0,0,NA,NA
"Ames, IA",2011,12,23,29,13,13,0,NA,0,NA,NA
"Ames, IA",2011,12,24,38,13,19,0,NA,NA,NA,NA
"Ames, IA",2011,12,25,47,17,30,0,NA,NA,NA,NA
"Ames, IA",2011,12,26,46,21,23,0,NA,NA,NA,NA
"Ames, IA",2011,12,27,45,21,33,0,NA,NA,NA,NA
"Ames, IA",2011,12,28,37,22,22,0,NA,NA,NA,NA
"Ames, IA",2011,12,29,48,22,37,0,NA,NA,NA,NA
"Ames, IA",2011,12,30,50,35,36,0.28,NA,NA,NA,NA
"Ames, IA",2011,12,31,40,33,34,0.03,NA,NA,NA,NA
"Ames, IA",2012,1,2,34,19,19,0,NA,NA,NA,NA
"Ames, IA",2012,1,3,24,8,9,0,NA,NA,NA,NA
"Ames, IA",2012,1,4,37,9,31,0,NA,NA,NA,NA
"Ames, IA",2012,1,5,44,29,30,0,NA,NA,NA,NA
"Ames, IA",2012,1,6,63,27,28,0,NA,NA,NA,NA
"Ames, IA",2012,1,7,48,25,25,0,NA,NA,NA,NA
"Ames, IA",2012,1,8,40,19,19,0,NA,NA,NA,NA
"Ames, IA",2012,1,9,40,19,28,0,NA,NA,NA,NA
"Ames, IA",2012,1,10,52,23,24,0,NA,NA,NA,NA
"Ames, IA",2012,1,11,56,22,28,0,NA,NA,NA,NA
"Ames, IA",2012,1,12,40,10,10,0.05,NA,0,NA,NA
"Ames, IA",2012,1,13,13,8,8,0,0,0,NA,NA
"Ames, IA",2012,1,14,19,8,15,0.01,0,0,NA,NA
"Ames, IA",2012,1,15,31,13,15,0,0,0,NA,NA
"Ames, IA",2012,1,16,50,15,28,0,NA,0,NA,NA
"Ames, IA",2012,1,17,42,16,17,0.14,1,1,NA,NA
"Ames, IA",2012,1,18,17,-1,1,0.03,0,1,NA,NA
"Ames, IA",2012,1,19,28,0,0,0,NA,1,NA,NA
"Ames, IA",2012,1,20,8,-1,4,0.05,NA,1,NA,NA
"Ames, IA",2012,1,21,9,-4,-3,0.01,1,2,NA,NA
"Ames, IA",2012,1,22,26,-3,26,0,0,2,NA,NA
"Ames, IA",2012,1,23,34,26,26,0.12,NA,3,NA,NA
"Ames, IA",2012,1,24,27,23,24,0,0,3,NA,NA
"Ames, IA",2012,1,25,29,23,27,0,NA,2,NA,NA
"Ames, IA",2012,1,26,39,27,28,0,0,1,NA,NA
"Ames, IA",2012,1,27,41,25,26,0,0,0,NA,NA
"Ames, IA",2012,1,28,37,22,29,0.01,0,0,NA,NA
"Ames, IA",2012,1,29,40,27,27,0,0,0,NA,NA
"Ames, IA",2012,1,30,37,23,37,0,0,0,NA,NA
"Ames, IA",2012,1,31,61,36,42,0,0,0,NA,NA
"Ames, IA",2012,2,1,56,26,26,0,0,0,NA,NA
"Ames, IA",2012,2,2,53,22,22,0,0,0,NA,NA
"Ames, IA",2012,2,3,52,22,32,0,0,0,NA,NA
"Ames, IA",2012,2,4,34,31,31,0.03,0,0,NA,NA
"Ames, IA",2012,2,5,35,25,25,0.06,1,0,NA,NA
"Ames, IA",2012,2,6,29,22,22,0,0,0,NA,NA
"Ames, IA",2012,2,7,32,20,32,0,0,0,NA,NA
"Ames, IA",2012,2,8,33,23,23,0,0,0,NA,NA
"Ames, IA",2012,2,9,29,11,14,0,0,0,NA,NA
"Ames, IA",2012,2,10,33,14,15,0,0,0,NA,NA
"Ames, IA",2012,2,11,18,2,3,0,NA,NA,NA,NA
"Ames, IA",2012,2,12,25,2,6,0,NA,NA,NA,NA
"Ames, IA",2012,2,13,27,4,25,0,0,0,NA,NA
"Ames, IA",2012,2,14,30,24,25,0.15,NA,1,NA,NA
"Ames, IA",2012,2,15,39,24,26,0,0,0,NA,NA
"Ames, IA",2012,2,16,47,26,26,0,NA,NA,NA,NA
"Ames, IA",2012,2,17,43,25,28,0,NA,NA,NA,NA
"Ames, IA",2012,2,18,46,19,19,0,NA,NA,NA,NA
"Ames, IA",2012,2,20,42,16,28,0,0,0,NA,NA
"Ames, IA",2012,2,21,44,28,34,0.18,0,0,NA,NA
"Ames, IA",2012,2,22,46,29,33,0,0,0,NA,NA
"Ames, IA",2012,2,23,50,28,36,0,0,0,NA,NA
"Ames, IA",2012,2,24,38,26,26,0.5,NA,4,NA,NA
"Ames, IA",2012,2,25,29,13,13,0.01,NA,2,NA,NA
"Ames, IA",2012,2,26,32,11,32,0,NA,2,NA,NA
"Ames, IA",2012,2,27,50,18,18,0,0,0,NA,NA
"Ames, IA",2012,2,28,35,17,30,0,0,0,NA,NA
"Ames, IA",2012,3,1,51,30,34,0.29,0,0,6.93,21
"Ames, IA",2012,3,2,42,25,32,0,0,0,15.88,36.9
"Ames, IA",2012,3,3,41,26,26,0.01,NA,NA,18.12,38.9
"Ames, IA",2012,3,4,34,17,19,0.02,NA,NA,5.14,19.9
"Ames, IA",2012,3,5,26,11,12,0.16,2,2,9.4,25.9
"Ames, IA",2012,3,6,45,9,36,0,NA,0,16.11,42.9
"Ames, IA",2012,3,7,69,36,59,0,NA,NA,17.9,40.9
"Ames, IA",2012,3,8,65,26,26,0,NA,NA,15.21,38.9
"Ames, IA",2012,3,9,45,24,24,0,NA,NA,7.83,28
"Ames, IA",2012,3,10,47,24,42,0,NA,NA,16.33,40
"Ames, IA",2012,3,12,59,37,46,0.57,NA,NA,11.18,25.9
"Ames, IA",2012,3,13,62,31,32,0,NA,NA,7.16,21.9
"Ames, IA",2012,3,14,73,31,54,0,NA,NA,9.62,28
"Ames, IA",2012,3,15,76,44,45,0,NA,NA,3.58,15
"Ames, IA",2012,3,16,75,41,53,0,NA,NA,7.61,29.1
"Ames, IA",2012,3,17,81,48,59,0,NA,NA,13.87,33.1
"Ames, IA",2012,3,18,80,57,58,0,NA,NA,15.66,36.9
"Ames, IA",2012,3,20,80,55,56,0.32,NA,NA,5.37,19.9
"Ames, IA",2012,3,21,66,55,56,0.24,NA,NA,6.04,19.9
"Ames, IA",2012,3,22,68,56,60,0.08,NA,NA,5.59,21
"Ames, IA",2012,3,23,60,42,44,0.24,NA,NA,5.82,21
"Ames, IA",2012,3,24,67,43,54,0,NA,NA,6.93,21
"Ames, IA",2012,3,25,71,46,49,0,NA,NA,4.7,15
"Ames, IA",2012,3,26,74,47,52,0,NA,NA,17.22,40
"Ames, IA",2012,3,27,62,47,54,0,NA,NA,18.57,45
"Ames, IA",2012,3,28,78,42,43,0.01,NA,NA,6.71,21
"Ames, IA",2012,3,29,71,41,47,0,NA,NA,12.75,38.9
"Ames, IA",2012,3,30,66,47,51,0.79,NA,NA,5.82,18.1
"Ames, IA",2012,3,31,60,47,47,0,NA,NA,9.4,25.1
"Ames, IA",2012,4,1,69,46,46,0,NA,NA,6.49,23.9
"Ames, IA",2012,4,2,83,44,53,0,NA,NA,12.53,29.1
"Ames, IA",2012,4,3,84,52,54,0,NA,NA,13.87,31.1
"Ames, IA",2012,4,4,69,53,53,0,NA,NA,10.96,28
"Ames, IA",2012,4,5,68,43,43,0,NA,NA,9.17,25.1
"Ames, IA",2012,4,6,64,35,35,0,NA,NA,9.84,25.9
"Ames, IA",2012,4,7,61,33,45,0,NA,NA,10.51,33.1
"Ames, IA",2012,4,8,64,30,30,0.04,NA,NA,10.96,36
"Ames, IA",2012,4,9,70,29,34,0,NA,NA,12.75,36.9
"Ames, IA",2012,4,10,64,28,28,0,NA,NA,12.3,33.1
"Ames, IA",2012,4,11,54,26,27,0,NA,NA,4.7,14.1
"Ames, IA",2012,4,12,55,25,26,0,NA,NA,6.26,21.9
"Ames, IA",2012,4,13,61,25,46,0.29,NA,NA,15.21,38
"Ames, IA",2012,4,14,55,45,54,0.34,NA,NA,8.72,38.9
"Ames, IA",2012,4,15,64,53,54,1.92,NA,NA,19.91,45
"Ames, IA",2012,4,16,74,41,41,0.06,NA,NA,17.67,40.9
"Ames, IA",2012,4,17,56,37,40,0,NA,NA,8.28,28
"Ames, IA",2012,4,18,66,38,53,0,NA,NA,8.5,25.9
"Ames, IA",2012,4,19,70,49,50,0.17,NA,NA,11.41,38
"Ames, IA",2012,4,20,63,38,38,0.51,NA,NA,12.75,30
"Ames, IA",2012,4,21,55,33,34,0,NA,NA,4.7,21.9
"Ames, IA",2012,4,22,56,34,44,0.14,NA,NA,9.62,30
"Ames, IA",2012,4,23,56,38,38,0,NA,NA,7.16,23
"Ames, IA",2012,4,24,64,38,47,0,NA,NA,4.47,13
"Ames, IA",2012,4,25,83,47,53,0,NA,NA,9.4,36
"Ames, IA",2012,4,26,85,53,55,0,NA,NA,11.86,28
